Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['sop.cls.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.bias', 'cls.predictions.bias', 'pos_transform.dense.bias', 'pos_transform.LayerNorm.bias', 'pos_head.weight', 'sop.cls.weight', 'cls.predictions.transform.LayerNorm.weight', 'pos_transform.dense.weight', 'cls.predictions.transform.dense.weight', 'pos_head.bias', 'pos_transform.LayerNorm.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 4.313064098358154, 'eval_runtime': 0.3379, 'eval_samples_per_second': 115.431, 'eval_steps_per_second': 14.799, 'epoch': 1.0}
{'eval_loss': 0.012713521718978882, 'eval_runtime': 0.3322, 'eval_samples_per_second': 117.396, 'eval_steps_per_second': 15.051, 'epoch': 53.0}
{'eval_loss': 0.01216494757682085, 'eval_runtime': 0.3372, 'eval_samples_per_second': 115.647, 'eval_steps_per_second': 14.827, 'epoch': 54.0}
{'eval_loss': 0.011853485368192196, 'eval_runtime': 0.3345, 'eval_samples_per_second': 116.577, 'eval_steps_per_second': 14.946, 'epoch': 55.0}
{'eval_loss': 0.011633260175585747, 'eval_runtime': 0.3349, 'eval_samples_per_second': 116.443, 'eval_steps_per_second': 14.929, 'epoch': 56.0}
{'eval_loss': 0.01124565303325653, 'eval_runtime': 0.3308, 'eval_samples_per_second': 117.91, 'eval_steps_per_second': 15.117, 'epoch': 57.0}
{'eval_loss': 0.010925812646746635, 'eval_runtime': 0.3337, 'eval_samples_per_second': 116.874, 'eval_steps_per_second': 14.984, 'epoch': 58.0}
{'eval_loss': 0.01066453754901886, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.723, 'eval_steps_per_second': 15.093, 'epoch': 59.0}
{'loss': 0.0213, 'learning_rate': 4.000000000000001e-06, 'epoch': 60.0}
{'eval_loss': 0.010409758426249027, 'eval_runtime': 0.3376, 'eval_samples_per_second': 115.534, 'eval_steps_per_second': 14.812, 'epoch': 60.0}
{'eval_loss': 0.010223669931292534, 'eval_runtime': 0.3417, 'eval_samples_per_second': 114.135, 'eval_steps_per_second': 14.633, 'epoch': 61.0}
{'eval_loss': 0.010011310689151287, 'eval_runtime': 0.3331, 'eval_samples_per_second': 117.093, 'eval_steps_per_second': 15.012, 'epoch': 62.0}
{'eval_loss': 0.009830685332417488, 'eval_runtime': 0.3387, 'eval_samples_per_second': 115.136, 'eval_steps_per_second': 14.761, 'epoch': 63.0}
{'eval_loss': 0.009589312598109245, 'eval_runtime': 0.3308, 'eval_samples_per_second': 117.889, 'eval_steps_per_second': 15.114, 'epoch': 64.0}
{'eval_loss': 0.00933278538286686, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.766, 'eval_steps_per_second': 15.098, 'epoch': 65.0}
{'eval_loss': 0.009074699133634567, 'eval_runtime': 0.338, 'eval_samples_per_second': 115.38, 'eval_steps_per_second': 14.792, 'epoch': 66.0}
{'eval_loss': 0.008872323669493198, 'eval_runtime': 0.332, 'eval_samples_per_second': 117.481, 'eval_steps_per_second': 15.062, 'epoch': 67.0}
{'eval_loss': 0.008782466873526573, 'eval_runtime': 0.3335, 'eval_samples_per_second': 116.948, 'eval_steps_per_second': 14.993, 'epoch': 68.0}
{'eval_loss': 0.008768531493842602, 'eval_runtime': 0.3318, 'eval_samples_per_second': 117.554, 'eval_steps_per_second': 15.071, 'epoch': 69.0}
{'eval_loss': 0.008656518533825874, 'eval_runtime': 0.3306, 'eval_samples_per_second': 117.96, 'eval_steps_per_second': 15.123, 'epoch': 70.0}
{'eval_loss': 0.008231161162257195, 'eval_runtime': 0.3352, 'eval_samples_per_second': 116.348, 'eval_steps_per_second': 14.916, 'epoch': 71.0}
{'eval_loss': 0.00804488267749548, 'eval_runtime': 0.3404, 'eval_samples_per_second': 114.586, 'eval_steps_per_second': 14.69, 'epoch': 72.0}
{'eval_loss': 0.007942055352032185, 'eval_runtime': 0.3727, 'eval_samples_per_second': 104.643, 'eval_steps_per_second': 13.416, 'epoch': 73.0}
{'eval_loss': 0.007877154275774956, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.054, 'eval_steps_per_second': 15.007, 'epoch': 74.0}
{'eval_loss': 0.0078069125302135944, 'eval_runtime': 0.3325, 'eval_samples_per_second': 117.298, 'eval_steps_per_second': 15.038, 'epoch': 75.0}
{'eval_loss': 0.007730306591838598, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.913, 'eval_steps_per_second': 14.989, 'epoch': 76.0}
{'eval_loss': 0.007603695150464773, 'eval_runtime': 0.3327, 'eval_samples_per_second': 117.205, 'eval_steps_per_second': 15.026, 'epoch': 77.0}
{'eval_loss': 0.0074889385141432285, 'eval_runtime': 0.3464, 'eval_samples_per_second': 112.592, 'eval_steps_per_second': 14.435, 'epoch': 78.0}
{'eval_loss': 0.007369576953351498, 'eval_runtime': 0.3338, 'eval_samples_per_second': 116.836, 'eval_steps_per_second': 14.979, 'epoch': 79.0}
{'loss': 0.0138, 'learning_rate': 2.0000000000000003e-06, 'epoch': 80.0}
{'eval_loss': 0.0072827148251235485, 'eval_runtime': 0.3347, 'eval_samples_per_second': 116.529, 'eval_steps_per_second': 14.94, 'epoch': 80.0}
{'eval_loss': 0.007189698051661253, 'eval_runtime': 0.3409, 'eval_samples_per_second': 114.395, 'eval_steps_per_second': 14.666, 'epoch': 81.0}
{'eval_loss': 0.007082650437951088, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.911, 'eval_steps_per_second': 14.989, 'epoch': 82.0}
{'eval_loss': 0.007010084576904774, 'eval_runtime': 0.3304, 'eval_samples_per_second': 118.036, 'eval_steps_per_second': 15.133, 'epoch': 83.0}
{'eval_loss': 0.006930252071470022, 'eval_runtime': 0.3377, 'eval_samples_per_second': 115.483, 'eval_steps_per_second': 14.806, 'epoch': 84.0}
{'eval_loss': 0.006869385484606028, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.051, 'eval_steps_per_second': 15.007, 'epoch': 85.0}
{'eval_loss': 0.006841826252639294, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.674, 'eval_steps_per_second': 15.086, 'epoch': 86.0}
{'eval_loss': 0.006798837333917618, 'eval_runtime': 0.3338, 'eval_samples_per_second': 116.827, 'eval_steps_per_second': 14.978, 'epoch': 87.0}
{'eval_loss': 0.006728046108037233, 'eval_runtime': 0.3375, 'eval_samples_per_second': 115.541, 'eval_steps_per_second': 14.813, 'epoch': 88.0}
{'eval_loss': 0.006660536862909794, 'eval_runtime': 0.3322, 'eval_samples_per_second': 117.414, 'eval_steps_per_second': 15.053, 'epoch': 89.0}
{'eval_loss': 0.006589531898498535, 'eval_runtime': 0.3519, 'eval_samples_per_second': 110.819, 'eval_steps_per_second': 14.208, 'epoch': 90.0}
{'eval_loss': 0.0065177977085113525, 'eval_runtime': 0.3339, 'eval_samples_per_second': 116.792, 'eval_steps_per_second': 14.973, 'epoch': 91.0}
{'eval_loss': 0.006473665125668049, 'eval_runtime': 0.3325, 'eval_samples_per_second': 117.307, 'eval_steps_per_second': 15.039, 'epoch': 92.0}
{'eval_loss': 0.006441561970859766, 'eval_runtime': 0.3321, 'eval_samples_per_second': 117.419, 'eval_steps_per_second': 15.054, 'epoch': 93.0}
{'eval_loss': 0.006424438674002886, 'eval_runtime': 0.3328, 'eval_samples_per_second': 117.177, 'eval_steps_per_second': 15.023, 'epoch': 94.0}
{'eval_loss': 0.006445284001529217, 'eval_runtime': 0.3342, 'eval_samples_per_second': 116.691, 'eval_steps_per_second': 14.96, 'epoch': 95.0}
{'eval_loss': 0.006470216438174248, 'eval_runtime': 0.3286, 'eval_samples_per_second': 118.682, 'eval_steps_per_second': 15.216, 'epoch': 96.0}
{'eval_loss': 0.0064780679531395435, 'eval_runtime': 0.3316, 'eval_samples_per_second': 117.598, 'eval_steps_per_second': 15.077, 'epoch': 97.0}
{'eval_loss': 0.006471102591603994, 'eval_runtime': 0.3358, 'eval_samples_per_second': 116.133, 'eval_steps_per_second': 14.889, 'epoch': 98.0}
{'eval_loss': 0.006461853627115488, 'eval_runtime': 0.3328, 'eval_samples_per_second': 117.183, 'eval_steps_per_second': 15.024, 'epoch': 99.0}
{'loss': 0.0112, 'learning_rate': 0.0, 'epoch': 100.0}
{'eval_loss': 0.006458914373070002, 'eval_runtime': 0.3327, 'eval_samples_per_second': 117.216, 'eval_steps_per_second': 15.028, 'epoch': 100.0}
{'train_runtime': 216.2852, 'train_samples_per_second': 18.032, 'train_steps_per_second': 2.312, 'train_loss': 0.14014701414108277, 'epoch': 100.0}
Some weights of the model checkpoint at ../model/bert_FinBERT were not used when initializing BertForTokenClassification: ['cls.predictions.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.weight', 'cls.seq_relationship.weight', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/bert_FinBERT and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 3.300366163253784, 'eval_runtime': 0.3325, 'eval_samples_per_second': 117.301, 'eval_steps_per_second': 15.039, 'epoch': 1.0}
{'eval_loss': 1.3835697174072266, 'eval_runtime': 0.3316, 'eval_samples_per_second': 117.615, 'eval_steps_per_second': 15.079, 'epoch': 2.0}
{'eval_loss': 0.4679226577281952, 'eval_runtime': 0.3346, 'eval_samples_per_second': 116.549, 'eval_steps_per_second': 14.942, 'epoch': 3.0}
{'eval_loss': 0.3454033434391022, 'eval_runtime': 0.3317, 'eval_samples_per_second': 117.589, 'eval_steps_per_second': 15.076, 'epoch': 4.0}
{'eval_loss': 0.30170267820358276, 'eval_runtime': 0.3342, 'eval_samples_per_second': 116.7, 'eval_steps_per_second': 14.962, 'epoch': 5.0}
{'eval_loss': 0.27051594853401184, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.702, 'eval_steps_per_second': 15.09, 'epoch': 6.0}
{'eval_loss': 0.24776756763458252, 'eval_runtime': 0.3362, 'eval_samples_per_second': 115.988, 'eval_steps_per_second': 14.87, 'epoch': 7.0}
{'eval_loss': 0.22552375495433807, 'eval_runtime': 0.3418, 'eval_samples_per_second': 114.105, 'eval_steps_per_second': 14.629, 'epoch': 8.0}
{'eval_loss': 0.2044094204902649, 'eval_runtime': 0.3363, 'eval_samples_per_second': 115.973, 'eval_steps_per_second': 14.868, 'epoch': 9.0}
{'eval_loss': 0.1852598637342453, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.368, 'eval_steps_per_second': 15.047, 'epoch': 10.0}
{'eval_loss': 0.1685916930437088, 'eval_runtime': 0.3375, 'eval_samples_per_second': 115.556, 'eval_steps_per_second': 14.815, 'epoch': 11.0}
{'eval_loss': 0.15261173248291016, 'eval_runtime': 0.3339, 'eval_samples_per_second': 116.814, 'eval_steps_per_second': 14.976, 'epoch': 12.0}
{'eval_loss': 0.13667580485343933, 'eval_runtime': 0.3355, 'eval_samples_per_second': 116.239, 'eval_steps_per_second': 14.902, 'epoch': 13.0}
{'eval_loss': 0.12112434953451157, 'eval_runtime': 0.3306, 'eval_samples_per_second': 117.973, 'eval_steps_per_second': 15.125, 'epoch': 14.0}
{'eval_loss': 0.10881878435611725, 'eval_runtime': 0.3322, 'eval_samples_per_second': 117.41, 'eval_steps_per_second': 15.053, 'epoch': 15.0}
{'eval_loss': 0.09522661566734314, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.725, 'eval_steps_per_second': 15.093, 'epoch': 16.0}
{'eval_loss': 0.08776839822530746, 'eval_runtime': 0.3378, 'eval_samples_per_second': 115.452, 'eval_steps_per_second': 14.801, 'epoch': 17.0}
{'eval_loss': 0.07975495606660843, 'eval_runtime': 0.3339, 'eval_samples_per_second': 116.788, 'eval_steps_per_second': 14.973, 'epoch': 18.0}
{'eval_loss': 0.0721064954996109, 'eval_runtime': 0.3341, 'eval_samples_per_second': 116.725, 'eval_steps_per_second': 14.965, 'epoch': 19.0}
{'loss': 0.5723, 'learning_rate': 9.045084971874738e-06, 'epoch': 20.0}
{'eval_loss': 0.06605905294418335, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.095, 'eval_steps_per_second': 15.14, 'epoch': 20.0}
{'eval_loss': 0.06103981286287308, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.122, 'eval_steps_per_second': 15.144, 'epoch': 21.0}
{'eval_loss': 0.05663429945707321, 'eval_runtime': 0.3385, 'eval_samples_per_second': 115.201, 'eval_steps_per_second': 14.769, 'epoch': 22.0}
{'eval_loss': 0.05331680551171303, 'eval_runtime': 0.3326, 'eval_samples_per_second': 117.274, 'eval_steps_per_second': 15.035, 'epoch': 23.0}
{'eval_loss': 0.04903746396303177, 'eval_runtime': 0.3359, 'eval_samples_per_second': 116.092, 'eval_steps_per_second': 14.884, 'epoch': 24.0}
{'eval_loss': 0.0458185076713562, 'eval_runtime': 0.3294, 'eval_samples_per_second': 118.41, 'eval_steps_per_second': 15.181, 'epoch': 25.0}
{'eval_loss': 0.042972732335329056, 'eval_runtime': 0.3339, 'eval_samples_per_second': 116.785, 'eval_steps_per_second': 14.972, 'epoch': 26.0}
{'eval_loss': 0.04187465459108353, 'eval_runtime': 0.3414, 'eval_samples_per_second': 114.251, 'eval_steps_per_second': 14.648, 'epoch': 27.0}
{'eval_loss': 0.037949807941913605, 'eval_runtime': 0.3299, 'eval_samples_per_second': 118.206, 'eval_steps_per_second': 15.155, 'epoch': 28.0}
{'eval_loss': 0.03571268916130066, 'eval_runtime': 0.3337, 'eval_samples_per_second': 116.875, 'eval_steps_per_second': 14.984, 'epoch': 29.0}
{'eval_loss': 0.033609773963689804, 'eval_runtime': 0.3326, 'eval_samples_per_second': 117.258, 'eval_steps_per_second': 15.033, 'epoch': 30.0}
{'eval_loss': 0.031727638095617294, 'eval_runtime': 0.3311, 'eval_samples_per_second': 117.784, 'eval_steps_per_second': 15.101, 'epoch': 31.0}
{'eval_loss': 0.03000332973897457, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.771, 'eval_steps_per_second': 15.099, 'epoch': 32.0}
{'eval_loss': 0.028774479404091835, 'eval_runtime': 0.3296, 'eval_samples_per_second': 118.307, 'eval_steps_per_second': 15.168, 'epoch': 33.0}
{'eval_loss': 0.027282590046525, 'eval_runtime': 0.3321, 'eval_samples_per_second': 117.428, 'eval_steps_per_second': 15.055, 'epoch': 34.0}
{'eval_loss': 0.025576885789632797, 'eval_runtime': 0.3381, 'eval_samples_per_second': 115.355, 'eval_steps_per_second': 14.789, 'epoch': 35.0}
{'eval_loss': 0.02443583868443966, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.689, 'eval_steps_per_second': 15.088, 'epoch': 36.0}
{'eval_loss': 0.023187803104519844, 'eval_runtime': 0.333, 'eval_samples_per_second': 117.132, 'eval_steps_per_second': 15.017, 'epoch': 37.0}
{'eval_loss': 0.0221357811242342, 'eval_runtime': 0.3315, 'eval_samples_per_second': 117.656, 'eval_steps_per_second': 15.084, 'epoch': 38.0}
{'eval_loss': 0.02112475037574768, 'eval_runtime': 0.3345, 'eval_samples_per_second': 116.585, 'eval_steps_per_second': 14.947, 'epoch': 39.0}
{'loss': 0.0464, 'learning_rate': 6.545084971874738e-06, 'epoch': 40.0}
{'eval_loss': 0.02006174810230732, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.038, 'eval_steps_per_second': 15.005, 'epoch': 40.0}
{'eval_loss': 0.019199499860405922, 'eval_runtime': 0.3311, 'eval_samples_per_second': 117.799, 'eval_steps_per_second': 15.102, 'epoch': 41.0}
{'eval_loss': 0.01834283210337162, 'eval_runtime': 0.3337, 'eval_samples_per_second': 116.865, 'eval_steps_per_second': 14.983, 'epoch': 42.0}
{'eval_loss': 0.0176790039986372, 'eval_runtime': 0.344, 'eval_samples_per_second': 113.362, 'eval_steps_per_second': 14.534, 'epoch': 43.0}
{'eval_loss': 0.017165327444672585, 'eval_runtime': 0.3327, 'eval_samples_per_second': 117.221, 'eval_steps_per_second': 15.028, 'epoch': 44.0}
{'eval_loss': 0.016572052612900734, 'eval_runtime': 0.3315, 'eval_samples_per_second': 117.647, 'eval_steps_per_second': 15.083, 'epoch': 45.0}
{'eval_loss': 0.015888312831521034, 'eval_runtime': 0.346, 'eval_samples_per_second': 112.708, 'eval_steps_per_second': 14.45, 'epoch': 46.0}
{'eval_loss': 0.01523883081972599, 'eval_runtime': 0.3321, 'eval_samples_per_second': 117.434, 'eval_steps_per_second': 15.056, 'epoch': 47.0}
{'eval_loss': 0.014716174453496933, 'eval_runtime': 0.3343, 'eval_samples_per_second': 116.663, 'eval_steps_per_second': 14.957, 'epoch': 48.0}
{'eval_loss': 0.014176328666508198, 'eval_runtime': 0.3375, 'eval_samples_per_second': 115.539, 'eval_steps_per_second': 14.813, 'epoch': 49.0}
{'eval_loss': 0.013785007409751415, 'eval_runtime': 0.3364, 'eval_samples_per_second': 115.944, 'eval_steps_per_second': 14.865, 'epoch': 50.0}
{'eval_loss': 0.013685681857168674, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.918, 'eval_steps_per_second': 14.989, 'epoch': 51.0}
{'eval_loss': 0.013191805221140385, 'eval_runtime': 0.3437, 'eval_samples_per_second': 113.461, 'eval_steps_per_second': 14.546, 'epoch': 52.0}
{'eval_loss': 0.0126842325553298, 'eval_runtime': 0.3331, 'eval_samples_per_second': 117.072, 'eval_steps_per_second': 15.009, 'epoch': 53.0}
{'eval_loss': 0.01236302312463522, 'eval_runtime': 0.3326, 'eval_samples_per_second': 117.255, 'eval_steps_per_second': 15.033, 'epoch': 54.0}
{'eval_loss': 0.012232603505253792, 'eval_runtime': 0.3315, 'eval_samples_per_second': 117.65, 'eval_steps_per_second': 15.083, 'epoch': 55.0}
{'eval_loss': 0.011700287461280823, 'eval_runtime': 0.3421, 'eval_samples_per_second': 113.988, 'eval_steps_per_second': 14.614, 'epoch': 56.0}
{'eval_loss': 0.011439078487455845, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.463, 'eval_steps_per_second': 15.188, 'epoch': 57.0}
{'eval_loss': 0.011226847767829895, 'eval_runtime': 0.334, 'eval_samples_per_second': 116.761, 'eval_steps_per_second': 14.969, 'epoch': 58.0}
{'eval_loss': 0.011047853156924248, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.058, 'eval_steps_per_second': 15.007, 'epoch': 59.0}
{'loss': 0.0211, 'learning_rate': 3.4549150281252635e-06, 'epoch': 60.0}
{'eval_loss': 0.010589602403342724, 'eval_runtime': 0.332, 'eval_samples_per_second': 117.487, 'eval_steps_per_second': 15.062, 'epoch': 60.0}
{'eval_loss': 0.010287018492817879, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.349, 'eval_steps_per_second': 15.045, 'epoch': 61.0}
{'eval_loss': 0.010142292827367783, 'eval_runtime': 0.3365, 'eval_samples_per_second': 115.892, 'eval_steps_per_second': 14.858, 'epoch': 62.0}
{'eval_loss': 0.010018236003816128, 'eval_runtime': 0.3304, 'eval_samples_per_second': 118.044, 'eval_steps_per_second': 15.134, 'epoch': 63.0}
{'eval_loss': 0.00986128393560648, 'eval_runtime': 0.3509, 'eval_samples_per_second': 111.149, 'eval_steps_per_second': 14.25, 'epoch': 64.0}
{'eval_loss': 0.009627408348023891, 'eval_runtime': 0.3448, 'eval_samples_per_second': 113.104, 'eval_steps_per_second': 14.5, 'epoch': 65.0}
{'eval_loss': 0.00947795994579792, 'eval_runtime': 0.3393, 'eval_samples_per_second': 114.949, 'eval_steps_per_second': 14.737, 'epoch': 66.0}
{'eval_loss': 0.009351428598165512, 'eval_runtime': 0.3324, 'eval_samples_per_second': 117.316, 'eval_steps_per_second': 15.041, 'epoch': 67.0}
{'eval_loss': 0.009215088561177254, 'eval_runtime': 0.3335, 'eval_samples_per_second': 116.949, 'eval_steps_per_second': 14.994, 'epoch': 68.0}
{'eval_loss': 0.009053480811417103, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.348, 'eval_steps_per_second': 15.045, 'epoch': 69.0}
{'eval_loss': 0.008910372853279114, 'eval_runtime': 0.333, 'eval_samples_per_second': 117.132, 'eval_steps_per_second': 15.017, 'epoch': 70.0}
{'eval_loss': 0.00880578625947237, 'eval_runtime': 0.3429, 'eval_samples_per_second': 113.73, 'eval_steps_per_second': 14.581, 'epoch': 71.0}
{'eval_loss': 0.008691767230629921, 'eval_runtime': 0.3333, 'eval_samples_per_second': 117.027, 'eval_steps_per_second': 15.003, 'epoch': 72.0}
{'eval_loss': 0.008571699261665344, 'eval_runtime': 0.3295, 'eval_samples_per_second': 118.368, 'eval_steps_per_second': 15.175, 'epoch': 73.0}
{'eval_loss': 0.008466226048767567, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.903, 'eval_steps_per_second': 14.988, 'epoch': 74.0}
{'eval_loss': 0.00836948398500681, 'eval_runtime': 0.3329, 'eval_samples_per_second': 117.142, 'eval_steps_per_second': 15.018, 'epoch': 75.0}
{'eval_loss': 0.008296946994960308, 'eval_runtime': 0.3323, 'eval_samples_per_second': 117.353, 'eval_steps_per_second': 15.045, 'epoch': 76.0}
{'eval_loss': 0.008236506022512913, 'eval_runtime': 0.3335, 'eval_samples_per_second': 116.931, 'eval_steps_per_second': 14.991, 'epoch': 77.0}
{'eval_loss': 0.008189752697944641, 'eval_runtime': 0.3349, 'eval_samples_per_second': 116.437, 'eval_steps_per_second': 14.928, 'epoch': 78.0}
{'eval_loss': 0.008124252781271935, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.751, 'eval_steps_per_second': 15.096, 'epoch': 79.0}
